mass,"(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(1, 0)","(2, 0)","(2, 1)"
5.817880074344935,0.00018505528468157386,3.581040911651355e-05,1.8971914561497865e-05,0.005680721020388179,0.0031672742769325705,0.0019286610959177207,0.005949303424231212,0.003380012170475069,0.002071676172378796,1.6696169840032887e-05,0.0015821098417459784,0.0016932507734073272
5.926151812475553,0.0001884328353324238,3.637723921635497e-05,1.915921652800302e-05,0.005791432161321977,0.0032222027045379267,0.001948794212941089,0.0060651226406806345,0.0034387306494929834,0.002093338480773785,1.6883601412335623e-05,0.0016024323547660624,0.0017150996933065852
6.036438506075863,0.00019187205967620307,3.6953572903113984e-05,1.934976429996272e-05,0.0059040972492002426,0.0032780180758622984,0.0019692636735642267,0.0061829886240807545,0.0034983989617429654,0.0021153626254700924,1.7073936694392834e-05,0.001623035561077163,0.0017372503018239886
6.148777653810017,0.00019537408505774958,3.7539572249384225e-05,1.954360846299766e-05,0.006018754954627775,0.0033347370135535692,0.001990074849731,0.0063029418333495554,0.003559034899395479,0.002137754385536412,1.7267227015106728e-05,0.0016439253132192126,0.0017597088783608255
6.263207452198692,0.00019894005943344942,3.813540213570227e-05,1.97408004367119e-05,0.006135444593452593,0.003392376390754598,0.0020112332015589265,0.006425023403672854,0.00362065652363962,0.002160519634934861,1.7463524463534324e-05,0.001665107522316994,0.0017824817660292362
6.379766808606282,0.00020257115175296975,3.874123029829583e-05,1.994139247558599e-05,0.006254206142071213,0.0034509533373144005,0.0020327442788671134,0.006549275162506427,0.0036832821713186836,0.002183664344165975,1.7662881892800893e-05,0.0016865881606084223,0.001805575374332713
6.498495354469888,0.00020626855233854056,3.93572273799706e-05,2.014543768376088e-05,0.006375080252813385,0.0035104852460022874,0.00205461372273049,0.006675739645662762,0.0037469304615700963,0.0022071945819414516,1.7865352933837414e-05,0.0017083732639335302,0.0018289961818062834
6.619433458774388,0.00021003347328111966,3.998356698098609e-05,2.0352990047582634e-05,0.006498108269423246,0.003570989778732571,0.0020768472670623472,0.006804460113499926,0.0038116203024781844,0.002231116516886597,1.8070992021600118e-05,0.0017304689341903717,0.0018527507386228049
6.742622241778335,0.0002138671488333662,4.062042570994682e-05,2.0564104428940686e-05,0.0066233322426529125,0.003632484872807225,0.002099450740222244,0.006935480567229378,0.0038773708977475896,0.002255436419271687,1.827985439405335e-05,0.001752881341760798,0.0018768456691697934
6.868103588995307,0.00021777083582151223,4.126798323732656e-05,2.077883659822933e-05,0.0067507949459835815,0.0036949887471836255,0.0021224300666532886,0.007068845765358328,0.0039442017534045675,0.0022801606627733135,1.849199611904677e-05,0.001775616727912684,0.0019012876746018208
